ticker	market cap	industry	sector	current price	gross margin	net income margin	expenses portion	ROE	ROA	receivables turnover days	inventories turnover days	total assets turnover days	liability/asset ratio	current ratio	acid-test ratio	revenue growth	net income growth	operating income growth	free cash flow growth	wacc	roic	excess return	economic profit	stockholders equity growth	dividend yield	dividend payout ratio	dcf	beta	annual return	annual risk
MCS	3.93786304E8	Entertainment	Consumer Cyclical	12.71	0.739024977336	0.06015136363400595	0.17230726593283646	0.0839558702049855	0.038066460985940284	9.532474388370959	0.0	425.71775840195085	0.5464824365912699	0.4089523356631939	0.4089523356631939	-0.11172392897000027	-0.1353476128597332	-0.1998386348879751	1.713421541599144	0.059659991502254685	0.05334238290104269	-0.006317608601211994	-6320267.794575912	0.1281275676765298	6.282692607072957	0.25847571889693755	19.317837032653166	1.366451451756485	-0.004093256739757712	0.3683382969601185
GLG	4.3450416E7	Rental & Leasing Services	Industrials	1.52	1.0	-60.79519449744264	25.81293359939097	-12.51995269252184	-1.5206834108144949	41.63170592727988	0.0	11368.129419606372	0.7937457174545921	8.601310831306261	8.601310831306261	-0.8400904421339229	-1.6098018310910036	-1.0095342167295016	-1.1213122258277401	0.1264678520106643	-10.703656338700354	-10.830124190711018	-20462760.586408325	-0.3055318904070691	0.0	0.0	-0.004032044460625511	1.2734532370623926	1.7757479348175982	2.889790050064881
GLRE	2.44761168E8	Insurance - Specialty	Financial Services	6.59	-0.34245533102040004	-0.9132179912169759	0.09361542192280084	-0.2279985405082506	-0.07273837630123028	29.3257492082348	0.0	3425.5738280319724	0.687080362616014	2.885374518945481	2.885374518945481	0.8720993292314294	-2.128261632307185	-2.135747228327374	0.7984960059820962	0.09581640396494881	-0.1869753412134472	-0.282791745178396	-211177948.73136568	-0.14151944711962652	0.0	0.0	1916.7867781127154	1.0687622588392054	-0.2666869358400421	0.3010679395692797
ACY	2125585.0	Consulting & Outsourcing	Industrials	1.375	1.0	-0.05474565178047421	1.1018739308890966	-0.03579505207748985	-0.00414846537295911	45.27815926567157	0.0	2354.137298052007	0.8029021127121301	0.05893810104449269	0.05893810104449269	-0.004025824903358987	-0.15721893919711052	-1.0229774296061458	0.06730995107451423	0.031927266098030635	-0.0021234558813037476	-0.034050721979334383	-9614292.48379916	-0.017964669608647555	0.0	0.0	-151.00706939651565	1.5337570787322075	-0.15716548588096896	0.6038423263209635
GNC	4.738104E7	Retail - Defensive	Consumer Defensive	0.56	0.3422359887684	-0.015522362755732568	0.24744615060054845	0.7915049044023802	-0.02523903969857365	2.001976597500808	119.08079835645387	288.097994204499	1.0339092175779314	2.260085821965829	0.7373087244268837	-0.044732430741220464	-0.4005248481222045	-0.1019103316940491	-0.09230573330589324	0.015097426631001573	-0.04027660256628744	-0.055374029197289024	-103351472.14548455	-0.5612520906022536	0.023173353225796604	0.01573608144458551	-8.59266952247454	1.8107053886664957	-0.5895379899154864	0.6298454490633839
SIG	5.8047834E8	Retail - Apparel & Specialty	Consumer Cyclical	11.09	0.3598835807846	0.03024050390359103	0.30531341173650006	0.023586576504716628	0.022309160047725318	58.477194101968124	216.60932174457042	333.6526118677865	0.6511629670684866	3.166836599466902	1.1501260198473013	0.01548731015200644	-0.15228063601358124	-0.20933132063551368	1.1255644544285954	0.16878840148334523	0.023067437779848467	-0.14572096370349677	-345658811.93899333	-0.11906458995615103	0.03291202990027438	0.2086749162116217	37.0221920574493	2.145916380916175	-0.24381002989938033	0.6694083771805627
PICO	1.62336528E8	Real Estate Services	Real Estate	8.38	1.0	-0.04349878246402682	0.3920424117142408	-0.05098264610308075	-0.02167353229131181	0.0	0.0	2715.037327849819	0.21239191022306655	42.38514165444932	42.38514165444932	-0.035312572444480404	-0.5039172711253406	1.127588030082636	1.3007879146089507	0.09057142336865268	-0.05098264610308075	-0.14155406947173343	-41409771.05626477	-0.14911544757868783	0.07708941866886682	49.93965517241378	3.037474423182547	0.9045690624357557	-0.0668541136988752	0.35201509412522625
HIG	1.30160261E10	Insurance	Financial Services	36.35	0.40490100718	0.01884652445457786	0.2207550526938114	0.019375312726074203	0.005947030357171334	23.62983217276119	0.0	4277.072322012549	0.9001031114878547	3.525412475297235	3.525412475297235	-0.052638065878255966	0.30608195415220346	2.0408374708266193	0.20460499278910965	0.08612271274461966	0.0156796284756578	-0.07044308426896187	-1409768703.620335	-0.06801282921028437	0.018110274589678593	0.20297038130768025	15.341105367582191	0.9263861948599993	0.0004660834864500307	0.23199152910585438
ASML	1.29163305E11	Semiconductors	Technology	304.4	0.45388	0.22378933676764717	0.21081360874966237	0.1795366859158345	0.10705105645504291	72.50011466263717	250.58785228033867	725.6108503032938	0.40242323776012895	2.6286474111671287	1.7490330570856383	0.1323021141863926	0.17583844301995702	0.21750856039058597	0.31566034080383654	0.09725607118859028	0.14575944161161594	0.04850337042302566	688200411.9695331	0.07546430806740609	0.007701858758316346	0.24169939318766084	106.81329128173189	1.0118210802332326	0.22873375568056997	0.25075932629158443
PBHC	4.7594116E7	Banks	Financial Services	10.04	1.0	0.13867363783203426	0.8185826485282561	0.05128708918006299	0.004435561450191391	3.1874077091501603	0.0	10539.954756045514	0.9089698941472107	0.029162969122311005	0.029162969122311005	0.12649308566410586	0.10950872165838232	0.07269985136818469	0.06561708379938477	0.019756942598136835	0.0229752879632932	0.0032183453651563644	424097.38196202816	0.11012215551004609	0.012838204029653136	0.21961796316975007	-328.77572580290865	0.45767301082757506	0.003797676274525311	0.21274866346282473
ZN	5.1055656E7	Oil & Gas - E&P	Energy	0.3041	0.4	-239.3753488372093	151.8553488372093	-0.9771510287802558	-0.6180679889167268	1279.0279069767444	0.0	201425.37953488372	0.2963099632789511	3.043733182089494	3.043733182089494	-0.15348837209302327	-0.009214450528316242	0.017400627731904428	-0.0387721015815381	0.0008420063477667161	-0.9378072062850181	-0.938649212632785	-8344899.764558703	0.18734787382344703	0.0	0.0	0.5305545255769452	-0.008136981792764791	-0.0034093431437333343	0.9884442614920393
MGPI	6.5904051E8	Consumer Packaged Goods	Consumer Defensive	38.65	0.19821856482359998	0.09944438630003279	0.08510882582754206	0.20789902262646143	0.1403245527338937	4.118544707714786	112.14300103759759	237.7630816347736	0.32196068710259207	3.49489485245405	1.0311842138158274	0.015354627334237004	0.11400466358710319	0.27748794789496556	0.8277818961807071	0.13646628163410918	0.18941070860829717	0.052944426974187976	8933982.343917295	0.17332358759400757	0.007058284030556407	0.16951296456557632	0.1627394474451204	1.3981814978856288	0.26130311918514815	0.4817298897686676
VIAC	1.12944497E10	Entertainment	Communication Services	18.08	1.0	0.09551825579841522	0.17109330245818954	0.34515733860687764	0.05701584151963918	90.7836174541043	0.0	565.7566306754856	0.8247669758762985	1.5241331054049132	1.1331984118212657	0.19402981344380885	0.7662026949985707	0.10591145174241576	0.06530269649051246	0.4182289080482658	0.0990328949647642	-0.31919601308350154	-4929154675.576861	0.6250211053588497	0.01576958617546647	0.31810387197930867	17.582363719290683	6.039118452640966	-0.885363520382447	0.684473815547659
BSBR	1.64752333E10	Banks	Financial Services	4.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3636625401056972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	1.0851191799409476	0.09395806287296257	0.4962729694320776
CCRN	2.1194328E8	Employment Services	Industrials	5.75	0.5574886320192001	-0.006454414578847399	0.21811410389105762	-0.03810540240261225	-0.015568001014188907	71.13881100587793	0.0	173.57284393784784	0.5568316499862093	2.119800890998318	2.119800890998318	0.06339613015748069	0.3588583288474615	0.16977000816908988	0.5198931115953407	0.12989580370248435	-0.027853085613195716	-0.15774888931568004	-40582082.65764399	0.07820043575890659	0.0018899467091534488	0.04099795608122194	-2.202481905376201	1.1644790502332938	-0.002616426915471393	0.46931785453041364
BVSN	2.2317712E7	Application Software	Technology	4.34	0.5986545920108	-1.2093643414536523	1.772516945655018	-1.5255674776325527	-0.7312311589270306	74.01605873145358	0.0	1068.8535133110656	0.32321542358300315	4.593098851935866	4.593098851935866	-0.1995938237603203	-0.10700799418435485	-0.06678960686828576	-0.06095805304194783	0.01674847357417979	-1.4341930563603653	-1.450941529934545	-9752085.87216421	-0.4354457527295198	0.0	0.0	39.78367765500065	0.1578924125581242	0.08289159176782558	0.5819185010518741
GRAF	3.12476E8	Shell Companies	Financial Services	10.255	0.0	0.0	0.0	-1.392291886166491	-0.027877536017565173	0.0	0.0	0.0	0.9798438390058426	1.4719675245298638	1.4719675245298638	0.0	0.0	0.0	0.0	0.005522112919936137	-1.3922640409079492	-1.3977861538278853	-6989076.138899424	-2.999995800112565e-07	0.0	0.0	0.0	0.09963795876211971	0.03921147381817458	0.022053148494466768
IRT	9.0207955E8	REITs	Real Estate	9.88	0.731313114007	0.14890255705821098	0.15745103380764475	0.04473008821194932	0.015391035552356968	2.6760481981970035	0.0	3068.7188820948836	0.6345327504299797	1.0050365424463752	1.0050365424463752	0.3853547343477523	2.3914397735387523	0.6518425755302705	0.2642927204169555	0.0864685698880469	0.027260950192606992	-0.05920761969543993	-76509922.21088693	0.2110097445873972	0.07265081521602332	0.45911065823373426	27.609195720262473	1.1971979397439576	0.06220660599193426	0.2906410014855195
NATH	2.44414688E8	Restaurants	Consumer Cyclical	58.01	0.43594220100399994	0.09844226709726757	0.13690581712157707	-0.14594126191918666	0.11599570465703443	33.8658046957083	4.113850758258392	275.8381944210063	1.87387100636758	5.533345147136989	5.485202559933341	0.045327601238570894	1.3355574573046574	0.16775644920982896	1.8739766962559365	0.023013677084141454	0.14174549799442382	0.11873182091028238	8356735.1860379875	-0.5185397104987755	0.0811379600432172	3.630982118284321	-3075.9742922084074	0.3343344148862702	0.11853253598826731	0.32182068979558315
RP	6.3742403E9	Application Software	Technology	66.23	0.578382661317	0.021807693904532792	0.5294976299255076	0.019616042710475793	0.008547440173527312	53.59747491687581	0.0	632.0252045685597	0.5510550918440902	1.1332757170511303	1.1332757170511303	0.19681362520198142	18.743336925531217	1.1002880946198754	0.5822249848212322	0.10336203764657423	0.016436301915082302	-0.08692573573149191	-70352421.68430594	0.33948107869995503	0.0	0.0	286.7682371617091	1.080902722133975	0.29720061930366637	0.30913502447203894
ORCL	1.68937275E11	Application Software	Technology	53.57	0.8137896658654	0.22484836951721993	0.48206066611167653	0.2316322327788365	0.07358507648247993	51.669220381217336	23.710551162206947	1100.009772715924	0.6414307949806328	3.4797412063362545	3.4706886502110934	0.006768116955222015	0.23176837844756326	-0.015477240201225383	0.014405762762640096	0.07489460251532835	0.09379794663445724	0.018903344119128872	1483366720.2661963	-0.10515994500128964	0.014728508753621491	0.3759374470300528	54.73642585856841	0.8911334732669394	0.057989486469333024	0.19892347271916302
PNR	5.8169472E9	Industrial Products	Industrials	35.1	0.35705406014019997	0.09348059013179932	0.2194085382005436	0.12144735976417902	0.05864378714424238	0.0	85.82555842757918	685.0341959942406	0.5510391649550674	1.566433199321901	1.044857943683853	-0.14361370469464857	1.2602034648147697	0.35314560993149985	-0.175748821103122	0.09975454378509911	0.08139205670660057	-0.018362487078498534	-174868276.57133326	-0.09328341037224534	0.02890555997437011	-0.26095529002151324	-7.694422996187321	1.2724135352591213	-0.0028135751645044	0.280673422428189
RYI	1.79151776E8	Industrial Products	Industrials	4.7	0.18155507751299998	0.010762612765990734	0.14325301374806246	-0.02981746556713193	0.022646848667122542	0.0	81.12301382601896	176.2521694234362	1.0017910840807513	2.773086016479629	1.190344400482185	0.05704426604837183	8.854234429935653	0.21782239376666884	-0.2753558081990163	0.08065829303966908	0.038848623362695976	-0.04180966967697311	-42309181.786086515	2.20407410322565	0.0	0.0	-2525.64025694429	1.6910591085129192	0.14805000648070873	0.7670923443096211
VRTV	1.55844592E8	Industrial Products	Industrials	9.65	0.18143609709560002	-0.00033242116342032323	0.10175004288191887	-0.0037984750504355498	-0.000726005299215704	47.711930548129104	36.86562443999817	108.80690755252456	0.7873315250695002	2.324384604916033	1.5117826133826775	0.011430594798829196	-0.10880072019617186	2.5188563143933758	1.3634843969498878	0.11589991323272211	-0.0012141864562846007	-0.11711409968900673	-164500553.22062963	0.009256481065381194	0.0	0.0	-0.18346344638703993	1.7174177325947604	-0.12332650396442353	0.5939189887040353
DXPE	2.84402784E8	Industrial Distribution	Industrials	16.05	0.2748904537476	0.010323479256378052	0.23479943637870418	0.023801677185037524	0.01586036579481993	49.75674076240978	40.94737094740032	192.69566512200186	0.6013111558016443	2.256671044351454	1.5595775282732836	0.01357087505791108	0.7027505734780707	0.6869532325727425	0.03744137487646724	0.18251692258259994	0.021167323799539957	-0.16134959878306	-85433884.38066849	0.12147521783912771	0.0002015815251759406	0.00394048343706699	4.832582408186248	2.5498176642150026	0.05203949321875205	0.7231285240757296
NYMTO	8.7937978E8	REITs	Real Estate	16.84	1.0	1.2353276988178483	0.5375980681885759	0.08328285598126642	0.007390581305302945	169.06520478708745	0.0	54733.24582696737	0.9107007108771569	9.902327295981193	9.902327295981193	0.14122666228001862	0.13815482290515207	0.1054047715406112	0.05601369632163613	0.23825372065667677	0.07449381210770908	-0.1637599085489677	-235558459.5822553	0.25388217015638104	0.03771490653476377	1.2318456766959607	2.1019314026139404	1.998912877060453	0.07775126165323816	0.549177175413517
FBMS	4.21150048E8	Banks	Financial Services	19.68	1.0	0.9062021364401204	0.3508978563233002	0.06508716242715154	0.00691447976512775	139.63624693609353	0.0	37932.31559741221	0.8914236522713767	23.2557695493742	23.2557695493742	-0.012200920899647527	0.39087260372720856	0.39087260372720856	0.32922239639627837	0.06845835259922115	0.039306319824254234	-0.02915203277496693	-9130782.011933457	0.35439939212693145	1.1259254003910897	0.10700764205079227	8598.7147731638	0.9242940653677462	0.0683969883418621	0.27967820404456045
PVH	3.26205414E9	Manufacturing - Apparel & Furniture	Consumer Cyclical	46.02	0.5388297944874	0.06360547656573733	0.4561762563311323	0.10740542467072492	0.04837850688105303	28.11066341847181	130.88654947663997	461.26437778648125	0.5513875336295376	1.6897671960497682	0.8583051631358712	0.0384192777800072	0.037910268185844	0.16373249511550275	0.12001810860836692	0.15006498543163635	0.06807690642561326	-0.08198807900602308	-683199124.2880992	0.06013004831716651	0.00124692043438136	0.0163457094796324	76.51261002472737	1.9605762265693574	-0.04856409135054593	0.45671199610019086
YVR	1.50631E7	Entertainment	Communication Services	2.22	0.07956	0.14331866341759963	0.26843209623947833	-0.9099657934341362	-0.9872674847139011	11.478168247384938	26.257186479369796	608.4022257295715	0.6194669973501251	2.6434287769473093	2.56751901047509	-0.42912014581764524	-1.6399455829256062	-0.6110339527441699	0.8939175494193968	-0.005073417961668051	-1.6403185881475175	-1.6352451701858493	-1418855.4563242416	4.488507744798088	0.0	0.0	0.0	0.15785715572598108	-0.13049149954112588	0.8243121785957023
CYBR	4.149024E9	Application Software	Technology	109.06	0.8552	0.11704555954940025	0.6978732243101273	0.08196399100898807	0.059186316905968296	50.33568563477847	0.0	590.7975943983201	0.2788010541428565	3.9145322627683443	3.9145322627683443	0.39694916949168974	0.738112831663561	0.5702786724110788	0.5410835448260907	0.11848777463780327	0.08196399100898807	-0.036523783628815185	-10595994.142086506	0.7373800807610175	0.0	0.0	131.46167707957161	1.1871232250789803	0.1933768016335949	0.39977878752985885
TOWN	1.3384695E9	Banks	Financial Services	18.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1873880486286188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	1.1809353364442172	0.06788982321074302	0.2904758877756383
ARCT	7.7962957E8	Biotechnology	Healthcare	39.23	1.0	-0.7717669672979875	1.7559126705022514	-0.7901705502032305	-0.2319537681774965	41.24371079698521	0.0	1308.30753218757	0.5291545992001608	7.017004233813587	7.017004233813587	0.4979971984496404	-1.2029510412656677	-1.8642736301692604	-6.056296016614974	0.2480267839301522	-0.5661842637116591	-0.8142110476418113	-20762877.463611923	4.44456259874175	0.0	0.0	3.3201868453580268	2.610825394303732	0.3250019687682091	0.9651268693293799
SKX	4.4163564E9	Manufacturing - Apparel & Furniture	Consumer Cyclical	28.0	0.4666067511245999	0.06325822013338846	0.3704780706236278	0.14443115851599517	0.08891812101921674	35.5978722576152	125.61437205328562	231.4381362486428	0.38189642295149534	2.8740454584295505	1.7655468833736734	0.1727661923082681	0.2575540235468218	0.21903144251532716	3.423197435726757	0.12531076422125356	0.13766293698024315	0.012352172758989585	21416264.61144151	0.16664056080812553	0.0	0.0	27.615948290652582	1.2670459219992705	0.058141413678432195	0.4664093006209022
DF	7.351488E7	Consumer Packaged Goods	Consumer Defensive	0.8	0.2247196943364	-0.004375941657978904	0.22139337991385535	-0.16733058255804054	-0.018877508991088077	26.503746645207173	15.45662777353203	112.35567175790462	0.7836930032579735	1.3934673602983578	1.04081750510291	-0.02722712667285072	1.571511499971013	1.0670762501419961	13.693650046378101	0.0	-0.03404166383256953	0.0	0.0	-0.11934960502435496	0.028402001354217648	-0.7296732796248617	-62.018200069602855	nan	nan	nan
DY	9.9198362E8	Engineering & Construction	Industrials	31.39	0.15693817691380002	0.027335770831907406	0.053389902099231556	0.12184148362907898	0.04268572171932265	43.87009138586829	9.522553064101904	173.84387352550473	0.6306919433770084	3.362508993733031	3.0766343549147197	-0.0926277746176718	-0.06851095644297667	-0.07448737369457477	-0.1744720686113399	0.07951513910741485	0.056212953903972	-0.023302185203442863	-39023007.0533093	0.11454189150998025	0.0	0.0	-6.235217615214081	1.3882051135846154	-0.02614830105325243	0.42843446360800275
CRWS	4.930898E7	Manufacturing - Apparel & Furniture	Consumer Cyclical	4.85	0.28479410362979996	0.06812542401374004	0.11575758405159271	0.13127931138156923	0.10157536716986344	83.7878919848873	111.51611962273219	241.23535274415934	0.23376789075555943	4.83056788132308	2.7821772076815496	-0.005425221568240745	0.04091849574014102	-0.023142782278551998	0.7041806710153289	0.04947009510853674	0.1219537480147909	0.07248365290625416	3015421.85093537	0.02969343098441881	0.06235138012662591	0.8968655067007483	24.009875449165126	0.5176498488462951	-0.06035400209905488	0.26406330721505206
TRNE-WSENSG	2.00656051E9	Health Care Providers	Healthcare	37.39	0.516336134251	0.03473162687091854	0.06112263243438456	0.12332452600869052	0.0623428925706496	47.53742120494244	0.0	194.36719455478243	0.5003715965584725	1.5552092068757184	1.5552092068757184	0.17922162319667523	0.4061664906473485	0.19748801419382045	2.4581028294099454	0.07253503466214929	0.08871505211085204	0.016180017448702767	8759346.776001547	0.14495887404702062	0.007806876546506922	0.1582379565862771	28.947973950905997	0.7757760078226633	0.14850000245409342	0.3292158157201418
DFRG	154886140.00	Restaurants	Consumer Cyclical	6.1	0.711841722163	-0.015938108093130048	0.07118453966576685	-0.03936165889238704	0.001066645594870748	0.0	63.638851196668995	384.50405084611236	0.43058942083798124	0.8168007185949048	0.48035818906486344	0.06876310340726369	-1.374266674515918	-0.2980623498565701	-1.9794254014319257	0.0	0.0005483175978731242	0.0	0.0	0.02608377231343073	0.0	0.0	3.5393735364980867	nan	nan	nan
FWP	4.9370496E7	Biotechnology	Healthcare	7.27	0.196	0.14673487999999998	0.006016479999999999	1.9222596362440403	1.5331576997396712	0.027594	0.0	7.807820479999999	0.05948786749024539	29.38036468518477	29.38036468518477	-0.2	5.288548793371654	3.718751386165607	4.935290327389588	0.1489988584838276	1.9222596362440403	1.773260777760213	142145032.5269097	1.7175706662911892	1.1209663881536251	0.23856402785758912	0.0	1.4959398631966356	-0.32725270065388057	0.814796090328769
KZIA	1.7738824E7	Biotechnology	Healthcare	2.63	1.0	-2.746315294033697	3.4521896730004897	-0.39530137065550053	-0.2986772002623931	146.11588945588193	0.0	2995.011969544109	0.20486873573673633	11.774696069995235	11.774696069995235	1.1173536924397323	-0.09927349813332102	-0.4278337515351847	-0.06226994024994163	0.15416041020084933	-0.39530137065550053	-0.5494617808563498	-10081350.163270961	4.424734296981153	0.0	0.0	-18.174350217248257	1.5481822894822805	0.2974535796033747	1.3505091112064025
HTGC	1.20792678E9	Banks	Financial Services	10.92	1.0	0.38863546778505975	0.26279841532407155	0.0858166975621599	0.044239126317970445	0.0	0.0	2984.596755127116	0.48273689496647637	2.2867677508125146	2.2867677508125146	0.08297685425116241	0.007549575458233515	0.07692413102903739	-3.2496804850417282	0.08816403856141455	0.03590815099343279	-0.05225588756798176	-77225601.1865721	0.08084493264916821	0.09032980253991169	1.426301663846802	-29.13134306092931	1.4659604162144464	0.028478859508729835	0.3384025403753637
SUZ	1.15665469E10	Paper & Paper Products	Basic Materials	8.32	0.39647499999999997	0.0	0.0	0.0	0.0	61.114655306936605	70.38596620560895	761.0610165183095	0.6747651218288523	2.7224737511994244	2.3851163561935276	0.04967925641790766	0.0	0.24820066675158722	0.0	0.0	0.0	0.0	0.0	0.08770125955290681	0.0	0.0	nan	0.9133047560662001	0.18153037578130202	0.4688344618684878
RS	5.9103212E9	Industrial Products	Industrials	92.87	0.2895562301754	0.05012148374625748	0.19245094855736883	0.11094870518745312	0.06579627220668768	38.742393432968136	84.45203732580539	273.7717101936218	0.4134890673721313	4.034331787476107	1.779098806090527	0.01647044557084969	0.1942474917415214	0.1223466300326411	1.097869606444296	0.09177392997076664	0.07847195995068694	-0.013301970020079695	-78280696.63571775	0.051053562652296124	0.020804766224261202	0.245139650995442	163.83205574516347	1.1087189221175526	0.10267116898270548	0.2546508184994478
LKFN	1.0211047E9	Banks	Financial Services	39.73	1.0	0.4784391023085314	0.33895137332504444	0.13241780835639738	0.014156906538980742	34.10596925688088	0.0	11698.992341535426	0.8936465897431205	11.410151759458655	11.410151759458655	0.08780483425226056	0.15352645874035958	0.20411157769174681	0.14933456759657832	0.10478953809540341	0.11444418010835014	0.009654642012946718	5494172.666186388	0.10625699221045148	0.022385535048399803	0.3432071295479882	51.78242041983316	0.9831385855870131	0.10315793876884956	0.2505700635393128
JASN	3783401.0	Industrial Products	Industrials	0.1311	0.23448886912279998	-0.12664972616762138	0.22268124777201734	5.139854078758674	-0.0930077619156096	49.21609698477293	56.30259706804942	421.67338864590283	1.0287396383165603	2.2932061980127623	1.541688574287893	-0.17882502427257985	-1.221039117977688	0.0005756523828186255	-0.17340924483310358	0.057464632867663304	-0.12527391596730847	-0.18273854883497176	-70418183.48653735	-2.29847784995595	0.018074262033801372	-0.011529628286324934	8.523839504111196	0.026235162978375078	-0.35010598984015834	0.939705933991133
MBCN	1.21242864E8	Banks	Financial Services	19.035	1.0	6.294148199207891	8.128954248570647	0.09231840408172387	0.009347125830684994	0.0	0.0	213885.0352125421	0.8979882821593484	7.532873786773424	7.532873786773424	-0.07901018279981761	0.14033238861241626	0.13309915317469695	0.20524343736169862	0.090791280686539	0.0617058799825731	-0.02908540070396589	-4763160.114739993	0.18249433900362264	0.026400782350418206	0.3247929103338078	8.003116397888226	0.8135944739898324	0.045763546244709595	0.2366417171137997
BCC	1.26409037E9	Forest Products	Basic Materials	32.25	0.1369895899934	0.012877453888568053	0.09237036752626362	0.08647313941434222	0.03614562770985118	17.63515584937195	44.547510329922034	120.95539915726097	0.58191080996959	2.646807623939614	1.2755108230217096	0.05659234675642151	0.5505413975337532	0.13170762527692806	2.0959895562972584	0.15255083183313095	0.049608868099464895	-0.10294196373366604	-114334807.9425668	0.07469874554621443	0.017515098246505767	0.6342145516729235	23.771579377605228	1.9946298912107614	0.08739947495038458	0.4709975221371981
DOOO	2.55218662E9	Recreational Vehicles	Consumer Cyclical	29.61	0.23685	0.04847223380124756	0.14939648564195449	-0.7606862470507068	0.08241322448536284	12.801611949720137	39.58188866990482	99.27012361141668	1.108099006414907	0.910418422454008	0.3710374532864805	0.05739437917629753	-0.05029253033147252	0.09219825904889467	-0.12340812893914033	0.17998424862207998	0.24536755350177303	0.06538330487969306	48559873.32855566	-0.02320401547649731	0.010417355947417418	0.1307043294985813	24.509455868820766	2.575552521804538	0.22105178281667603	0.6087057279054896
LDP	6.4104358E8	Asset Management	Financial Services	22.39	0.87595	0.0	0.0	0.0	0.0	52.67475448218117	0.0	0.0	0.0	0.0	0.0	0.012596611233781807	0.0	-0.08800420677339743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.7038210870739275	0.0037821712963261424	0.1640021133305069
TEVA	1.26326057E10	Drug Manufacturers	Healthcare	11.29	0.4959630279752	-0.1607935853593196	0.35257098790914043	-0.21829079442296315	-0.05006599400366193	115.24471206513633	168.7388628968953	1179.0263437274948	0.6681674067862284	1.0305266019545294	0.7302471843405963	-0.031220488337879583	-10.061508873038566	-2.549395929976377	-0.3100514866672071	0.09809092248058537	-0.07811152212393238	-0.17620244460451773	-7245179258.572095	-0.05705079896125036	117.49534004923139	0.9149575659234177	-58.43076968842859	1.518636327717128	-0.17320106428990673	0.5221786260758083
CHL	1.57400515E11	Communication Services	Communication Services	38.48	0.8565400000000001	0.15954257079354933	0.6909871261765732	0.11607899631455668	0.07605816740045322	23.0972215690539	35.29225476503626	737.162207768276	0.3426315664496019	1.0652768103674881	1.0462958408404808	0.003281147659872641	-0.021900938607274333	-0.03618594754647551	-0.16509665016687167	0.05031578706721462	0.11567087354322121	0.06535508647600656	9527664059.300228	0.0329545292637798	0.05753249362047504	0.5553037702030152	154.30308285755416	0.4969853920814254	-0.09615292052393246	0.1630439451979812
SSRM	2.20359142E9	Metals & Mining	Basic Materials	18.12	0.18392000000000003	-0.09008136734177016	0.15070093988544345	-0.06966815676114144	-0.03526551756356148	44.840128377688	165.528827505454	1078.1602345640877	0.38909250968611564	6.477296828096883	4.781973629287413	0.2256432700432644	0.2297509761434565	0.37369919675588154	0.383393461098107	0.09269178316261655	-0.04614888640400329	-0.13884066956661983	-113131112.89125147	0.1423988818447183	0.0	0.0	25.259062939898637	0.8140107990657892	0.3632398686393958	0.5927438815796897
PCG	6.1402194E9	Utilities - Regulated	Utilities	11.59	0.29857728594334	-0.01958699625190444	1.0100210791141662	-0.04686750579850725	-0.0013579862204012804	24.254306779293238	16.39833141265979	1359.9250694263228	0.7535909190038989	0.7821384409298937	0.7655149359257617	0.015620050926960926	-0.8028009304014214	-0.6948040038105159	0.0	0.07937224454888916	-0.012452643569913047	-0.0918248881188022	-2959453988.1900973	-0.007506191713465937	0.029515326769843198	0.567492255863676	-0.57956882265669	1.123251430957037	-0.08508969169846306	0.6411049259859201
MBWM	3.66237536E8	Banks	Financial Services	22.6	1.0	4.257051407660025	4.934280516432798	0.09815534205356657	0.011055957408226643	8.426608877918493	0.0	114785.18113034447	0.8873885488790675	7.260626503953172	7.260626503953172	-0.10491654061151548	0.24814165108582814	0.3136801426611885	0.37963396941240596	0.1283410110172521	0.08486620070857545	-0.043474810308676656	-18645825.474405583	0.04950261246980636	0.031675689809319486	0.4649221724490242	8.132823860271621	1.1668904625912127	0.060175433299517155	0.2978259922810173
LIVE	1.1977282E7	Conglomerates	Industrials	6.95	0.3480116917298	-0.03240157654863278	0.364895747862046	-0.2719643549081212	0.006490981627102177	31.506069752356886	111.68911089077842	244.74981469670192	0.7147169532194205	1.6781151450825498	0.6995692699332673	1.233220000365945	-0.4664771113618401	1.1362776336723566	2.097283247598292	0.17671003890817072	-0.0165553188091615	-0.19326535771733222	-6828760.044344267	0.5486485151769316	1.898913553381969e-05	5.100287110082129e-05	429.7081481904506	1.1075996926359013	-0.03472219720556528	0.5626587610582958
ETW	8.8246829E8	Asset Management	Financial Services	8.21	0.0	0.0	0.0	0.33517040990978986	0.11385758038106834	0.0	0.0	0.0	0.6561554716655674	17.941527072530594	17.941527072530594	0.0	0.07497929911987329	0.011674303945114395	1.0755986431424664	0.07167800406462552	0.19952018955974776	0.12784218549512222	197995109.92575613	0.13653163876204538	0.10888880051525858	0.4436428861423032	0.0	0.923435544556496	-0.05946732672625407	0.17370462931508523
